cohort_key,screening_year,employment_category_code,employment_category_label,age_band_code,age_band_label,age_lower_inclusive,age_upper_inclusive,sex_code,sex_label,metric_code,metric_group,metric_label,count,value_status,denominator_metric_code,denominator_count,rate,rate_semantics,app_surface,individual_inference_allowed,quality_flags
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,347,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,327,REPORTED,ELIGIBLE_COUNT,347,0.94236311,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,106,REPORTED,SCREENED_COUNT,327,0.32415902,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),205,REPORTED,SCREENED_COUNT,327,0.62691131,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,77,REPORTED,SCREENED_COUNT,327,0.23547401,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,115,REPORTED,SCREENED_COUNT,327,0.35168196,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,12,REPORTED,SCREENED_COUNT,327,0.03669725,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,54,REPORTED,SCREENED_COUNT,327,0.16513761,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,6,REPORTED,SCREENED_COUNT,327,0.01834862,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,2,REPORTED,SCREENED_COUNT,327,0.00611621,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,29,REPORTED,SCREENED_COUNT,327,0.08868502,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,46,REPORTED,SCREENED_COUNT,327,0.14067278,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,1,REPORTED,SCREENED_COUNT,327,0.0030581,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,25,REPORTED,SCREENED_COUNT,327,0.0764526,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,7,REPORTED,SCREENED_COUNT,327,0.02140673,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,4,REPORTED,SCREENED_COUNT,327,0.01223242,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,7,REPORTED,SCREENED_COUNT,327,0.02140673,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,6,REPORTED,SCREENED_COUNT,327,0.01834862,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,1,REPORTED,SCREENED_COUNT,327,0.0030581,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,1,REPORTED,SCREENED_COUNT,327,0.0030581,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,1,REPORTED,SCREENED_COUNT,327,0.0030581,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,MALE,남성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,,NOT_AVAILABLE,SCREENED_COUNT,327,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,71,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,62,REPORTED,ELIGIBLE_COUNT,71,0.87323944,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,24,REPORTED,SCREENED_COUNT,62,0.38709677,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),27,REPORTED,SCREENED_COUNT,62,0.43548387,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,10,REPORTED,SCREENED_COUNT,62,0.16129032,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,9,REPORTED,SCREENED_COUNT,62,0.14516129,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,1,REPORTED,SCREENED_COUNT,62,0.01612903,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,1,REPORTED,SCREENED_COUNT,62,0.01612903,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,4,REPORTED,SCREENED_COUNT,62,0.06451613,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,4,REPORTED,SCREENED_COUNT,62,0.06451613,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,4,REPORTED,SCREENED_COUNT,62,0.06451613,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,4,REPORTED,SCREENED_COUNT,62,0.06451613,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,15,REPORTED,SCREENED_COUNT,62,0.24193548,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,4,REPORTED,SCREENED_COUNT,62,0.06451613,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,7,REPORTED,SCREENED_COUNT,62,0.11290323,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,1,REPORTED,SCREENED_COUNT,62,0.01612903,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,1,REPORTED,SCREENED_COUNT,62,0.01612903,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:LE_19:FEMALE,2022,PUBLIC_EDUCATION,공무원·교직원,LE_19,19세이하,,19,FEMALE,여성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,,NOT_AVAILABLE,SCREENED_COUNT,62,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,72979,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,39771,REPORTED,ELIGIBLE_COUNT,72979,0.54496499,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,8017,REPORTED,SCREENED_COUNT,39771,0.20157904,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),29607,REPORTED,SCREENED_COUNT,39771,0.7444369,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,11132,REPORTED,SCREENED_COUNT,39771,0.27990244,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:PUBLIC_EDUCATION:AGE_20_24:MALE,2022,PUBLIC_EDUCATION,공무원·교직원,AGE_20_24,20~24세,20,24,MALE,남성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,17184,REPORTED,SCREENED_COUNT,39771,0.43207362,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
