claim_basis_year,claim_item_code,claim_item_name,source_type_field_raw,source_detail_field_raw,type_code_normalized,code_family_prefix,official_detail_code,first_seen_year,last_seen_year,is_latest_year_row,is_active_in_latest_year,user_visibility,app_usage,quality_flags
2021,E9001017,상담및행정비용가산(4차~8차),상담및행정비용가산(4차~8차),E,E,E90,,2018,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2021,E9001018,상담및행정비용공휴일가산(1차~3차),상담및행정비용공휴일가산(1차~3차),E,E,E90,,2018,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001006,(대장암)분변잠혈(RPHA),(대장암)분변잠혈(RPHA),D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001007,(대장암)결장이중조영촬영,(대장암)결장이중조영촬영,D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001008,(대장암)결장경검사,(대장암)결장경검사,D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001011,(대장암)조직검사,(대장암)조직검사,D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001012,(유방암)단순촬영,(유방암)단순촬영,D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001013,(유방암)조직검사,(유방암)조직검사,D,D,D90,,2001,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001014,(간암)알파피토프로테인(RPHA),(간암)알파피토프로테인(RPHA),D,D,D90,,2004,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001015,(간암)알파피토프로테인(EIA),(간암)알파피토프로테인(EIA),D,D,D90,,2004,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001016,(대장암)분변잠혈(정량법),(대장암)분변잠혈(정량법),D,D,D90,,2004,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001017,(자궁암)자궁질도말검사,(자궁암)자궁질도말검사,D,D,D90,,2005,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001018,(간암)ALT,(간암)ALT,D,D,D90,,2005,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001019,(간암)B형간염항원,(간암)B형간염항원,D,D,D90,,2005,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,D9001020,(간암)C형간염항체,(간암)C형간염항체,D,D,D90,,2005,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,G9001001,결핵균집균도말검사,결핵균집균도말검사,G,G,G90,,2001,2008,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,G9001002,결핵균배양및동정검사,결핵균배양및동정검사,G,G,G90,,2001,2008,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,G9001003,결핵균약제감수성검사,결핵균약제감수성검사,G,G,G90,,2001,2008,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001001,상담료및행정비용,상담료및행정비용,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001002,AST(SGOT),AST(SGOT),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001003,ALT(SGPT),ALT(SGPT),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001004,혈당(식전),혈당(식전),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001005,총콜레스테롤,총콜레스테롤,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001006,감마지티피(r-GTP),감마지티피(r-GTP),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001007,혈색소,혈색소,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001008,요검사,요검사,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001009,심전도검사,심전도검사,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001010,1차흉부방사선(70mm),1차흉부방사선(70mm),J,J,J90,,2005,2006,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001012,1차흉부방사선(직촬14X14),1차흉부방사선(직촬14X14),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001013,1차흉부방사선(100mm),1차흉부방사선(100mm),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001014,1차흉부방사선(직촬14X17),1차흉부방사선(직촬14X17),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001021,상담료및행정비용(2차),상담료및행정비용(2차),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001022,(폐결핵)흉부방사선(직촬14X14),(폐결핵)흉부방사선(직촬14X14),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001023,(폐결핵)흉부방사선(직촬14X17),(폐결핵)흉부방사선(직촬14X17),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001024,(폐결핵)결핵균집균도말검사,(폐결핵)결핵균집균도말검사,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001025,(고혈압당뇨)정밀안저검사,(고혈압당뇨)정밀안저검사,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001026,(고혈압)심전도검사,(고혈압)심전도검사,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001027,(고지혈증)트리글리세라이드,(고지혈증)트리글리세라이드,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001028,(고지혈증)HDL콜레스테롤,(고지혈증)HDL콜레스테롤,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001029,(간장질환)알부민,(간장질환)알부민,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001030,(간장질환)총단백정량,(간장질환)총단백정량,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001031,(간장질환)빌리루빈(총직접),(간장질환)빌리루빈(총직접),J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001032,(간장질환)알카리포스파타제,(간장질환)알카리포스파타제,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001033,(간장질환)유산탈수효소,(간장질환)유산탈수효소,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001034,(간장질환)알파피토프로테인,(간장질환)알파피토프로테인,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001035,(간장질환)간염항원,(간장질환)간염항원,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001036,(간장질환)간염항체,(간장질환)간염항체,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001037,(신장질환)요침사현미경RBCWBC,(신장질환)요침사현미경RBCWBC,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001038,(신장질환)요소질소,(신장질환)요소질소,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001039,(신장질환)크레아티닌,(신장질환)크레아티닌,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001040,(신장질환)요산,(신장질환)요산,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2006,J9001041,(빈혈증)헤마토크리트,(빈혈증)헤마토크리트,J,J,J90,,2005,2007,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,A2101041,식전혈당(자가혈당측정기),식전혈당(자가혈당측정기),A,A,A21,,2008,2017,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,A2101043,2차사후상담공휴일가산,2차사후상담공휴일가산,A,A,A21,,2008,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101001,(위암)상담료및행정비용,(위암)상담료및행정비용,D,D,D31,,2007,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101002,(위암)위장조영검사(직촬),(위암)위장조영검사(직촬),D,D,D31,,2007,2019,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101003,(위암)위내시경검사,(위암)위내시경검사,D,D,D31,,2007,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101004,(위암)조직검사(1-3),(위암)조직검사(1-3),D,D,D31,,2007,2024,False,True,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101027,(위암)조직검사(4-6),(위암)조직검사(4-6),D,D,D31,,2009,2018,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101028,(위암)조직검사(7-9),(위암)조직검사(7-9),D,D,D31,,2009,2018,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
2015,D3101029,(위암)조직검사(10-12),(위암)조직검사(10-12),D,D,D31,,2009,2018,False,False,INTERNAL_ONLY,CLAIM_ETL_MAPPING_ONLY,SOURCE_TYPE_FIELD_CONTAINS_LABEL_NOT_CODE|SOURCE_DETAIL_FIELD_CONTAINS_TYPE_CODE|OFFICIAL_DETAIL_CODE_UNAVAILABLE_IN_ATTACHMENT|SOURCE_TYPE_FIELD_DUPLICATES_ITEM_NAME
